# sigma8,om0,ode0
8.258898978438785621e-01,3.175574140137589207e-01,7.449282331478540575e-01
8.323915602691527305e-01,3.149299117888865740e-01,8.002918302984999288e-01
8.250865232742951028e-01,3.142740959716952553e-01,6.839708968942701528e-01
8.278621402824486442e-01,3.128936929903068931e-01,7.092278981844578611e-01
8.297777660493537155e-01,3.140775998736943242e-01,7.627459404916219210e-01
8.300457589266115876e-01,3.137828163384037694e-01,7.430365930695158605e-01
8.272150865759861915e-01,3.139002094928738940e-01,7.122861928281853938e-01
8.336061501337763691e-01,3.144445310996795140e-01,8.122229473596130900e-01
8.339559984149290672e-01,3.132982245089492856e-01,7.913491893587970560e-01
8.290428995469915074e-01,3.128167320382071459e-01,7.150681106538855358e-01
8.273835341620304762e-01,3.123040400628549484e-01,6.794469000963535565e-01
8.351185559754407128e-01,3.109901768495340613e-01,7.877553712616478521e-01
8.329029926683071405e-01,3.139871284264384443e-01,7.905681198484985073e-01
8.272911299165200960e-01,3.138314544393064343e-01,7.102653477379597957e-01
8.247569862940105079e-01,3.133935269645470312e-01,6.562402158495894700e-01
8.374135650778693485e-01,3.117049183460038897e-01,8.248991091166569811e-01
8.260208648893532235e-01,3.112655807921782536e-01,6.524309612932883695e-01
8.350969118381188494e-01,3.104907437189093899e-01,7.726942041637260283e-01
8.260760062206525811e-01,3.139121025859441527e-01,6.876979437599366474e-01
8.268652591805815133e-01,3.162771674132205946e-01,7.402937593666157889e-01
8.257804655807893246e-01,3.171101744104801168e-01,7.366248843605249785e-01
8.323915602691527305e-01,3.149299117888865740e-01,8.002918302984999288e-01
8.250865232742951028e-01,3.142740959716952553e-01,6.839708968942701528e-01
8.276963085525890218e-01,3.128261698157508985e-01,7.066603462119225298e-01
8.294665226908618516e-01,3.135435753420685590e-01,7.425526021960238143e-01
8.300457589266115876e-01,3.137828163384037694e-01,7.430365930695158605e-01
8.298628019303142533e-01,3.141257132236692229e-01,7.536883909196189224e-01
8.302212148213129472e-01,3.143768154716697905e-01,7.612670895883474342e-01
8.319687593249941449e-01,3.136999687024060179e-01,7.730649435138194914e-01
8.302235769858410386e-01,3.134081972927511561e-01,7.363980315481822858e-01
8.273835341620304762e-01,3.123040400628549484e-01,6.794469000963535565e-01
8.351185559754407128e-01,3.109901768495340613e-01,7.877553712616478521e-01
8.320633379629143178e-01,3.136550857282418558e-01,7.737146816538194027e-01
8.275941948021156014e-01,3.120909973942707638e-01,6.888960533327037616e-01
8.291334035081430187e-01,3.123784237380754503e-01,7.117882850862577993e-01
8.374236218331789772e-01,3.116984601741849548e-01,8.249483861268024354e-01
8.279940001895300661e-01,3.124996123639759982e-01,6.968488189555170909e-01
8.360176168337263292e-01,3.082251365870071758e-01,7.576398295609054756e-01
8.260760062206525811e-01,3.139121025859441527e-01,6.876979437599366474e-01
8.270681328101217034e-01,3.147219259004226943e-01,7.164758564615466563e-01
8.268267034958044492e-01,3.162940035425964580e-01,7.381976185683490899e-01
8.323915602691527305e-01,3.149299117888865740e-01,8.002918302984999288e-01
8.255340336636924903e-01,3.140258142439781852e-01,6.878615481228620432e-01
8.276963085525890218e-01,3.128261698157508985e-01,7.066603462119225298e-01
8.282940549907127359e-01,3.144954312488140169e-01,7.398523987820035952e-01
8.284075325887503283e-01,3.142906439075239255e-01,7.278359195947634586e-01
8.296536411349295648e-01,3.141139146017432604e-01,7.500434585086911410e-01
8.313062627034445429e-01,3.139733192879156642e-01,7.708607234702712363e-01
8.313790109500338588e-01,3.137454265544086240e-01,7.652921098848104453e-01
8.302235769858410386e-01,3.134081972927511561e-01,7.363980315481822858e-01
8.277490199915749081e-01,3.131836711489616731e-01,7.036938509630565886e-01
8.351185559754407128e-01,3.109901768495340613e-01,7.877553712616478521e-01
8.319632416118868390e-01,3.135868796950820325e-01,7.714331211536946675e-01
8.275941948021156014e-01,3.120909973942707638e-01,6.888960533327037616e-01
8.302600451517319069e-01,3.124263151685372497e-01,7.326110689254704544e-01
8.360586713239726020e-01,3.125749938713270892e-01,8.182602766899638169e-01
8.279940001895300661e-01,3.124996123639759982e-01,6.968488189555170909e-01
8.361085562574607222e-01,3.081766898103026064e-01,7.583288330013535639e-01
8.278894832888743505e-01,3.140143996261711146e-01,7.193004308812904757e-01
8.261753667054850814e-01,3.149825845436702854e-01,7.071242365087172521e-01
8.273993009504866381e-01,3.155921554025595821e-01,7.388433554225962707e-01
8.325499336504997849e-01,3.153614165927869917e-01,8.098326691436890101e-01
8.252581498600202181e-01,3.141396599890129981e-01,6.854080009330583145e-01
8.276963085525890218e-01,3.128261698157508985e-01,7.066603462119225298e-01
8.282940549907127359e-01,3.144954312488140169e-01,7.398523987820035952e-01
8.270778006144445804e-01,3.145888158252996836e-01,7.121205910604631040e-01
8.296536411349295648e-01,3.141139146017432604e-01,7.500434585086911410e-01
8.307400981556569697e-01,3.148768180172417663e-01,7.761132539266893948e-01
8.326129209972088496e-01,3.141055601380282059e-01,7.961486492183518227e-01
8.296078885909843326e-01,3.132285001839218985e-01,7.210014366208636893e-01
8.287378563916482088e-01,3.120532880709411816e-01,7.015382998490858890e-01
8.316664452139730379e-01,3.114952236384099238e-01,7.423995852443953103e-01
8.318893470801853596e-01,3.135615795490978575e-01,7.700371558001060102e-01
8.282825388713995762e-01,3.117874470060666980e-01,6.946951897599306092e-01
8.328182126397322138e-01,3.115605139443474725e-01,7.568337712000084982e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.280192281303280222e-01,3.121339780681596787e-01,6.914295237704455310e-01
8.359002329771704209e-01,3.084281473386317751e-01,7.588724658512322474e-01
8.278746560194115700e-01,3.142292946218562810e-01,7.224855243715287978e-01
8.261753667054850814e-01,3.149825845436702854e-01,7.071242365087172521e-01
8.274980233120847739e-01,3.150414464735455944e-01,7.312927824112395170e-01
8.325499336504997849e-01,3.153614165927869917e-01,8.098326691436890101e-01
8.257032109664882435e-01,3.140464309892718742e-01,6.890498872278482123e-01
8.253257448400422858e-01,3.112290843244430172e-01,6.525690441739835368e-01
8.294943390988077647e-01,3.142194480557700120e-01,7.583936317409420980e-01
8.270778006144445804e-01,3.145888158252996836e-01,7.121205910604631040e-01
8.234211817578644954e-01,3.155847600936501074e-01,6.832976874754174146e-01
8.307494812494466974e-01,3.148793304190029563e-01,7.762880722659351029e-01
8.326129209972088496e-01,3.141055601380282059e-01,7.961486492183518227e-01
8.296078885909843326e-01,3.132285001839218985e-01,7.210014366208636893e-01
8.287378563916482088e-01,3.120532880709411816e-01,7.015382998490858890e-01
8.310819610945379132e-01,3.115975871149580523e-01,7.342313871868273445e-01
8.318893470801853596e-01,3.135615795490978575e-01,7.700371558001060102e-01
8.289175380076878596e-01,3.125856975045742669e-01,7.157324850778267189e-01
8.328182126397322138e-01,3.115605139443474725e-01,7.568337712000084982e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.280192281303280222e-01,3.121339780681596787e-01,6.914295237704455310e-01
8.359002329771704209e-01,3.084281473386317751e-01,7.588724658512322474e-01
8.277767269150291263e-01,3.145100610307514089e-01,7.258554426687974237e-01
8.261753667054850814e-01,3.149825845436702854e-01,7.071242365087172521e-01
8.274980233120847739e-01,3.150414464735455944e-01,7.312927824112395170e-01
8.325499336504997849e-01,3.153614165927869917e-01,8.098326691436890101e-01
8.234004854218759384e-01,3.135721307810884206e-01,6.469504343197312046e-01
8.253257448400422858e-01,3.112290843244430172e-01,6.525690441739835368e-01
8.294943390988077647e-01,3.142194480557700120e-01,7.583936317409420980e-01
8.257965510143623344e-01,3.144114561251389883e-01,6.880085040445887978e-01
8.234211817578644954e-01,3.155847600936501074e-01,6.832976874754174146e-01
8.309159980706338766e-01,3.151201264691770310e-01,7.843523802776499743e-01
8.326129209972088496e-01,3.141055601380282059e-01,7.961486492183518227e-01
8.296808284970766945e-01,3.130258614337030898e-01,7.207988116495613884e-01
8.275795233503435711e-01,3.133774303340149392e-01,7.040633344021708373e-01
8.317197788601524699e-01,3.126424412270777387e-01,7.600269221665595376e-01
8.348912451132952661e-01,3.133262994715408367e-01,8.093372160906818769e-01
8.304333291427692387e-01,3.109352940262158915e-01,7.187083863953085405e-01
8.331740308599017153e-01,3.112758770015078280e-01,7.566667892752890756e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.243403687412572678e-01,3.138638628276003151e-01,6.599471042665590037e-01
8.359002329771704209e-01,3.084281473386317751e-01,7.588724658512322474e-01
8.261338112629961206e-01,3.147880356572648752e-01,6.947322935549895551e-01
8.261753667054850814e-01,3.149825845436702854e-01,7.071242365087172521e-01
8.273572937458956167e-01,3.150993929575192642e-01,7.293823177468352625e-01
8.325499336504997849e-01,3.153614165927869917e-01,8.098326691436890101e-01
8.220559457061521469e-01,3.128887101561466655e-01,6.177938475615522007e-01
8.250842986129935941e-01,3.107691045453306322e-01,6.434399136677028119e-01
8.326520636162852984e-01,3.134415564342639682e-01,7.873742023148586622e-01
8.261739550277314992e-01,3.145533778556820481e-01,6.952812782656372370e-01
8.234211817578644954e-01,3.155847600936501074e-01,6.832976874754174146e-01
8.281082333273807050e-01,3.145837074308818204e-01,7.312318757050885187e-01
8.356106146878671259e-01,3.139960869532348875e-01,8.324401372632072027e-01
8.294653745952819124e-01,3.132181333405784085e-01,7.215947325536049561e-01
8.276024835814648206e-01,3.134298151993346049e-01,7.052431797136522462e-01
8.315106949029905659e-01,3.123649821959233464e-01,7.533115077617428268e-01
8.348912451132952661e-01,3.133262994715408367e-01,8.093372160906818769e-01
8.304333291427692387e-01,3.109352940262158915e-01,7.187083863953085405e-01
8.305085480643108475e-01,3.100508537111360541e-01,6.994146800018588017e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.275114983751634679e-01,3.135224426502129513e-01,7.028900180591284297e-01
8.359002329771704209e-01,3.084281473386317751e-01,7.588724658512322474e-01
8.268207378093734850e-01,3.144467674384708311e-01,6.997804176742475901e-01
8.261753667054850814e-01,3.149825845436702854e-01,7.071242365087172521e-01
8.273572937458956167e-01,3.150993929575192642e-01,7.293823177468352625e-01
8.296184688387091555e-01,3.149899070152724079e-01,7.571657153522285411e-01
8.214757544998716465e-01,3.139565373428086503e-01,6.221857861897139852e-01
8.276295997243567903e-01,3.129583216367037846e-01,7.066252607751635217e-01
8.321003298991987984e-01,3.134699557188008745e-01,7.819625216426404624e-01
8.261739550277314992e-01,3.145533778556820481e-01,6.952812782656372370e-01
8.275323941756278501e-01,3.147118194607971264e-01,7.289887979338310897e-01
8.302006876042461458e-01,3.151697179642138358e-01,7.704507466515992942e-01
8.334363079482302039e-01,3.143365840748195139e-01,8.043177428125313222e-01
8.290896529566269546e-01,3.133652485808871013e-01,7.192140956481536396e-01
8.274749281294945247e-01,3.135081909404239808e-01,7.044428882971521810e-01
8.315106949029905659e-01,3.123649821959233464e-01,7.533115077617428268e-01
8.337909192028657435e-01,3.133829363375613131e-01,7.985446683847774452e-01
8.296867121096911379e-01,3.119460064493217444e-01,7.212991689867754852e-01
8.305085480643108475e-01,3.100508537111360541e-01,6.994146800018588017e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.282318297303510324e-01,3.139636849571762478e-01,7.209869636582583174e-01
8.360044708868271668e-01,3.082672606278968330e-01,7.579578086703805395e-01
8.268576255880591974e-01,3.143987811103441388e-01,7.000381858187216810e-01
8.201377251837637106e-01,3.164191463324388942e-01,6.323144171917257639e-01
8.273572937458956167e-01,3.150993929575192642e-01,7.293823177468352625e-01
8.296184688387091555e-01,3.149899070152724079e-01,7.571657153522285411e-01
8.214757544998716465e-01,3.139565373428086503e-01,6.221857861897139852e-01
8.277997419194151885e-01,3.129323104027034175e-01,7.086719254859558115e-01
8.312973147985563971e-01,3.129490522076748271e-01,7.685254893570898638e-01
8.261739550277314992e-01,3.145533778556820481e-01,6.952812782656372370e-01
8.306227654541759042e-01,3.150971985306426637e-01,7.834845212435126438e-01
8.302102644737602288e-01,3.152297851558524822e-01,7.713665845673979282e-01
8.329675047391917886e-01,3.154445037733118462e-01,8.127804791794551731e-01
8.290529997595047496e-01,3.136892750149095632e-01,7.181682669758120419e-01
8.291485949425064783e-01,3.128441818527908924e-01,7.208958921537079734e-01
8.326433313648803347e-01,3.107937716433177844e-01,7.510044810638867308e-01
8.343262202626420265e-01,3.131165284270789884e-01,8.027334527748498649e-01
8.296867121096911379e-01,3.119460064493217444e-01,7.212991689867754852e-01
8.305258506921145978e-01,3.100324482697718320e-01,6.993555489070031328e-01
8.360597069059009234e-01,3.126020984165041594e-01,8.186484462518600624e-01
8.280549836464883295e-01,3.138328049386812091e-01,7.163728787694387812e-01
8.360044708868271668e-01,3.082672606278968330e-01,7.579578086703805395e-01
8.268576255880591974e-01,3.143987811103441388e-01,7.000381858187216810e-01
8.201377251837637106e-01,3.164191463324388942e-01,6.323144171917257639e-01
8.266530445528185167e-01,3.159860281050468900e-01,7.327187518358518892e-01
8.283468099381326999e-01,3.167539716124573856e-01,7.597559118829860791e-01
8.242458091419025967e-01,3.135480296141071044e-01,6.597492439693724009e-01
8.279216506275834941e-01,3.130059429586318220e-01,7.095956673420372729e-01
8.345513576186196492e-01,3.126152559807411357e-01,8.170102153986079641e-01
8.259914426742531735e-01,3.147149769264464547e-01,6.937864225029062304e-01
8.306227654541759042e-01,3.150971985306426637e-01,7.834845212435126438e-01
8.302054405730757702e-01,3.152560361757472118e-01,7.716406418072198070e-01
8.320884132122048360e-01,3.153142918141146334e-01,8.017968152126200287e-01
8.290529997595047496e-01,3.136892750149095632e-01,7.181682669758120419e-01
8.291485949425064783e-01,3.128441818527908924e-01,7.208958921537079734e-01
8.325414732457313560e-01,3.109350707777358558e-01,7.512119522235896074e-01
8.326992301613318492e-01,3.132932426434492656e-01,7.766418603355353945e-01
8.306290400378296690e-01,3.129508647586430881e-01,7.475749514675449348e-01
8.304360547036331308e-01,3.098334107057734155e-01,6.951841538052061509e-01
8.342146654019411134e-01,3.132860672315491146e-01,8.010372061294980250e-01
8.272799313793061105e-01,3.145334511069293182e-01,7.131673780666413220e-01
8.360044708868271668e-01,3.082672606278968330e-01,7.579578086703805395e-01
8.253591789901295606e-01,3.146254133385676943e-01,6.794671895746426937e-01
8.206043792482075050e-01,3.163030204650263411e-01,6.376761145420127841e-01
8.266530445528185167e-01,3.159860281050468900e-01,7.327187518358518892e-01
8.283468099381326999e-01,3.167539716124573856e-01,7.597559118829860791e-01
8.243151975438633983e-01,3.135533660566129921e-01,6.608715710284089884e-01
8.280160337648527769e-01,3.138379856639093579e-01,7.207309785736191188e-01
8.345513576186196492e-01,3.126152559807411357e-01,8.170102153986079641e-01
8.312499746774494325e-01,3.131648229539283901e-01,7.485579792466032778e-01
8.303067258479486235e-01,3.153272583489009073e-01,7.801895621347949561e-01
8.302054405730757702e-01,3.152560361757472118e-01,7.716406418072198070e-01
8.320884132122048360e-01,3.153142918141146334e-01,8.017968152126200287e-01
8.290597027113519868e-01,3.136300186947241220e-01,7.183595228492852813e-01
8.275800232380696730e-01,3.126048397909253485e-01,7.002475693503285026e-01
8.283537315296423120e-01,3.128182415762565394e-01,7.113815911801999459e-01
8.336142617540001076e-01,3.119018364765885898e-01,7.714693180088031399e-01
8.318348107590897156e-01,3.109415691601135068e-01,7.411393841565550034e-01
8.296899009859993734e-01,3.123050226173609834e-01,7.182453375111468308e-01
8.342146654019411134e-01,3.132860672315491146e-01,8.010372061294980250e-01
8.282334966525766173e-01,3.147835331747593779e-01,7.342821342644091365e-01
8.338668920410944319e-01,3.096341050445927112e-01,7.445145275609860169e-01
8.253591789901295606e-01,3.146254133385676943e-01,6.794671895746426937e-01
8.214930126955365397e-01,3.159894893207165767e-01,6.454865269861801425e-01
8.266109798702305778e-01,3.159783646265282298e-01,7.325277721313507850e-01
8.274805253920108905e-01,3.161367812130130850e-01,7.364756337716391599e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.280685969362752141e-01,3.138627503151282805e-01,7.219578104944599506e-01
8.342305190495293843e-01,3.126349713981373957e-01,8.119230555767696922e-01
8.304716794466725505e-01,3.132020114205009143e-01,7.368803819071036987e-01
8.298027268550891566e-01,3.146797695596980637e-01,7.624326502294436203e-01
8.310824679420248939e-01,3.147231137839648363e-01,7.807964442167476538e-01
8.318536259190620896e-01,3.150197183025334469e-01,7.936180679570163932e-01
8.292351716022102748e-01,3.132610941809008676e-01,7.183277297209295087e-01
8.274576608152465207e-01,3.130511611580938380e-01,7.045338087472851063e-01
8.278657899676298282e-01,3.129032429195998111e-01,7.058081417300341442e-01
8.336142617540001076e-01,3.119018364765885898e-01,7.714693180088031399e-01
8.318348107590897156e-01,3.109415691601135068e-01,7.411393841565550034e-01
8.296899009859993734e-01,3.123050226173609834e-01,7.182453375111468308e-01
8.342146654019411134e-01,3.132860672315491146e-01,8.010372061294980250e-01
8.282334966525766173e-01,3.147835331747593779e-01,7.342821342644091365e-01
8.343198480819172813e-01,3.094482476607043342e-01,7.484810051786172647e-01
8.259496424882741827e-01,3.144175747942136723e-01,6.853871519613228269e-01
8.214930126955365397e-01,3.159894893207165767e-01,6.454865269861801425e-01
8.251473788247813967e-01,3.165738457553408103e-01,7.188146516816297238e-01
8.274005011665099829e-01,3.168084271777170668e-01,7.428456518163590871e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.280053615702124281e-01,3.135635751842072994e-01,7.169223315711669153e-01
8.342305190495293843e-01,3.126349713981373957e-01,8.119230555767696922e-01
8.306224744577863639e-01,3.133750290250304493e-01,7.404748423177612837e-01
8.294154112349244601e-01,3.148373529007454930e-01,7.588037202229429568e-01
8.306098816617267788e-01,3.143490912781852220e-01,7.648153280404718091e-01
8.295870735811132768e-01,3.141757458324824781e-01,7.478060158492015885e-01
8.292351716022102748e-01,3.132610941809008676e-01,7.183277297209295087e-01
8.272593818716118541e-01,3.128656567364180296e-01,7.000489085596530714e-01
8.278769720097911566e-01,3.129561466843104323e-01,7.066985760095916280e-01
8.327772778634502382e-01,3.128345205071279556e-01,7.745527659358222294e-01
8.318348107590897156e-01,3.109415691601135068e-01,7.411393841565550034e-01
8.293003641463272402e-01,3.118580799076633991e-01,7.089600518882849256e-01
8.342146654019411134e-01,3.132860672315491146e-01,8.010372061294980250e-01
8.287187927008295985e-01,3.144406182620040902e-01,7.348455017054905669e-01
8.372308386989854023e-01,3.080506938185917920e-01,7.714007167828380584e-01
8.217550050692643548e-01,3.149918338146450725e-01,6.266928144148204982e-01
8.215843858543069311e-01,3.156415443265271903e-01,6.389319816830743015e-01
8.269147178608510229e-01,3.155182032695803551e-01,7.267476294914982926e-01
8.274005011665099829e-01,3.168084271777170668e-01,7.428456518163590871e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.283398520528101328e-01,3.129641085701668213e-01,7.139090022732224039e-01
8.329741265839443187e-01,3.127924491221778514e-01,7.883826585454544178e-01
8.294816801358851910e-01,3.132009776064323403e-01,7.264403355018892450e-01
8.294068712802017407e-01,3.151049061357089620e-01,7.628001442291028056e-01
8.317880223795959260e-01,3.145487624889534151e-01,7.844078240867136120e-01
8.288640481204089250e-01,3.140532075253300026e-01,7.357820926748935841e-01
8.287540546945567632e-01,3.131995019711683592e-01,7.119585137382138385e-01
8.286901946335426539e-01,3.128575829861529600e-01,7.193680602987527761e-01
8.278769720097911566e-01,3.129561466843104323e-01,7.066985760095916280e-01
8.298558498324334343e-01,3.128414490678860238e-01,7.318377934603937929e-01
8.306210753400716795e-01,3.115918174229196924e-01,7.343326641683858291e-01
8.295452099709118565e-01,3.107708124054756604e-01,6.980620885265967912e-01
8.345287953241025125e-01,3.131845295280734631e-01,8.038015526672600553e-01
8.248421541030004356e-01,3.152787249521368240e-01,6.888355932690495287e-01
8.366037640822738819e-01,3.085046130485273874e-01,7.686864389997885016e-01
8.224273715677384855e-01,3.148692412995227063e-01,6.353202164771740712e-01
8.217304595820668078e-01,3.155077185922148808e-01,6.383061300238906943e-01
8.253976717241967576e-01,3.163327179284675106e-01,7.158848078964582529e-01
8.277875013996853770e-01,3.160427662588436992e-01,7.403264967220620774e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.283398520528101328e-01,3.129641085701668213e-01,7.139090022732224039e-01
8.329741265839443187e-01,3.127924491221778514e-01,7.883826585454544178e-01
8.290955499090183478e-01,3.132461451411827635e-01,7.195918974212522912e-01
8.276344568692721726e-01,3.155188727312380204e-01,7.467164260744149074e-01
8.328226254893429381e-01,3.134071194951801309e-01,7.834520884629097015e-01
8.289204789615065572e-01,3.144412934912708679e-01,7.411098986883631889e-01
8.277518204434327620e-01,3.135288737130719761e-01,7.014486622372130276e-01
8.286097402092350572e-01,3.129103239138311676e-01,7.187445269104643097e-01
8.296747977935232665e-01,3.123250158587536074e-01,7.302463308463745806e-01
8.298558498324334343e-01,3.128414490678860238e-01,7.318377934603937929e-01
8.297478978096789470e-01,3.121642184235733919e-01,7.275654124132630018e-01
8.291345078611769281e-01,3.115181351289458278e-01,7.034616141038426695e-01
8.318169439284427424e-01,3.137708160079689668e-01,7.716159281219621136e-01
8.248421541030004356e-01,3.152787249521368240e-01,6.888355932690495287e-01
8.382481059925107614e-01,3.074203195852033277e-01,7.784401907175040325e-01
8.224273715677384855e-01,3.148692412995227063e-01,6.353202164771740712e-01
8.217304595820668078e-01,3.155077185922148808e-01,6.383061300238906943e-01
8.247903132449204699e-01,3.168396724739027115e-01,7.152759364994604185e-01
8.277884773087342829e-01,3.161115236785165261e-01,7.413898435171115686e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.281966027862818214e-01,3.129106460234620801e-01,7.128317588286038342e-01
8.332314906677859012e-01,3.125302954258027954e-01,7.878974776364223720e-01
8.290955499090183478e-01,3.132461451411827635e-01,7.195918974212522912e-01
8.276921153408908216e-01,3.152513507924409319e-01,7.432409260919675686e-01
8.334088062694063881e-01,3.132961104436032262e-01,7.911225264866525997e-01
8.282291100639307402e-01,3.146176941605792199e-01,7.334060988150976623e-01
8.270280573226705956e-01,3.134553327714301729e-01,6.891768669445418327e-01
8.286097402092350572e-01,3.129103239138311676e-01,7.187445269104643097e-01
8.296747977935232665e-01,3.123250158587536074e-01,7.302463308463745806e-01
8.298558498324334343e-01,3.128414490678860238e-01,7.318377934603937929e-01
8.293347728380414674e-01,3.121208047534565488e-01,7.204105341742214064e-01
8.297647253765516595e-01,3.107461333335007625e-01,7.017476962056572454e-01
8.347996881827398630e-01,3.142450014284076665e-01,8.209490728902461010e-01
8.255550601544773270e-01,3.152262612701580702e-01,7.004121667029176157e-01
8.321142882887632153e-01,3.111924814376507697e-01,7.407337425413694776e-01
8.228006912182358468e-01,3.149118550594805499e-01,6.430895654499265701e-01
8.217304595820668078e-01,3.155077185922148808e-01,6.383061300238906943e-01
8.263673789458283458e-01,3.156281367602454258e-01,7.193146656214374213e-01
8.277884773087342829e-01,3.161115236785165261e-01,7.413898435171115686e-01
8.260280977535964242e-01,3.128505270984119901e-01,6.758712171989262885e-01
8.299358620363027628e-01,3.129588646786732320e-01,7.424761280812736119e-01
8.332314906677859012e-01,3.125302954258027954e-01,7.878974776364223720e-01
8.295763637787988420e-01,3.131629257500191943e-01,7.275325987674309269e-01
8.276921153408908216e-01,3.152513507924409319e-01,7.432409260919675686e-01
8.331658803971377925e-01,3.131303809392062543e-01,7.859131411805428957e-01
8.262955403252409958e-01,3.154245362115483675e-01,7.123435509099679264e-01
8.273483239021212077e-01,3.134878747802083976e-01,6.946071600741001717e-01
8.299049705806899047e-01,3.129403244475139068e-01,7.402544043692457221e-01
8.282831196728072110e-01,3.125255649816361392e-01,7.094953353857984535e-01
8.289048816871267267e-01,3.139006084898617877e-01,7.368495062799285122e-01
8.293347728380414674e-01,3.121208047534565488e-01,7.204105341742214064e-01
8.284876215115717368e-01,3.114986850220912151e-01,6.920771435446809727e-01
8.324132425994011930e-01,3.136139559770356744e-01,7.824461727222107310e-01
8.255550601544773270e-01,3.152262612701580702e-01,7.004121667029176157e-01
8.313881214109674067e-01,3.117669690709646280e-01,7.405761918629010232e-01
8.228006912182358468e-01,3.149118550594805499e-01,6.430895654499265701e-01
8.208911704730419423e-01,3.159750022685591797e-01,6.345548998031445009e-01
8.263675833684138716e-01,3.156291361720123256e-01,7.193316427097071752e-01
8.270895068447707832e-01,3.160976886505074690e-01,7.305632307602539788e-01
8.258245607939556088e-01,3.129743260431648855e-01,6.742341689856636844e-01
8.299527764943436248e-01,3.129690162871290871e-01,7.436926215018638819e-01
8.313234111052587583e-01,3.123297828875365445e-01,7.548516007770001979e-01
8.295763637787988420e-01,3.131629257500191943e-01,7.275325987674309269e-01
8.276921153408908216e-01,3.152513507924409319e-01,7.432409260919675686e-01
8.331658803971377925e-01,3.131303809392062543e-01,7.859131411805428957e-01
8.260129258368513749e-01,3.159444232914970230e-01,7.171047963663341740e-01
8.273483239021212077e-01,3.134878747802083976e-01,6.946071600741001717e-01
8.299049705806899047e-01,3.129403244475139068e-01,7.402544043692457221e-01
8.282831196728072110e-01,3.125255649816361392e-01,7.094953353857984535e-01
8.291812564211515912e-01,3.136481553800185562e-01,7.383578338683717268e-01
8.293617272508069238e-01,3.121405991768432808e-01,7.213120376981030368e-01
8.284876215115717368e-01,3.114986850220912151e-01,6.920771435446809727e-01
8.326308939016958677e-01,3.138704194273980175e-01,7.879571113878863775e-01
8.256519287399911589e-01,3.144168317247220679e-01,6.910028175623590396e-01
8.331899880889092058e-01,3.103786333580756951e-01,7.535485758849448379e-01
8.228006912182358468e-01,3.149118550594805499e-01,6.430895654499265701e-01
8.224174834479206497e-01,3.154611381848739793e-01,6.524530696461394719e-01
8.263675833684138716e-01,3.156291361720123256e-01,7.193316427097071752e-01
8.270895068447707832e-01,3.160976886505074690e-01,7.305632307602539788e-01
8.252960842679274434e-01,3.128744864292954952e-01,6.651385693782158048e-01
8.297543639185283038e-01,3.131693310788348228e-01,7.436529773253695019e-01
8.279010852211176053e-01,3.133666223643589155e-01,7.099731920724589029e-01
8.279301973922290614e-01,3.144312946098300476e-01,7.156811655886142765e-01
8.273153163309270308e-01,3.153588220803820730e-01,7.364392825721569613e-01
8.333926858909000979e-01,3.128166444315608197e-01,7.850466077707061174e-01
8.247596283825192609e-01,3.169335373893361618e-01,7.180354067561981468e-01
8.283733895555918103e-01,3.129422808384366705e-01,7.049499012832365352e-01
8.299034663274676982e-01,3.129600412361657757e-01,7.404721053225044036e-01
8.300325498753524656e-01,3.112680966922167780e-01,7.217906685742595529e-01
8.292437591236887506e-01,3.135959351368679537e-01,7.389353185076397157e-01
8.308202266946731473e-01,3.112457031614633829e-01,7.332280435359187498e-01
8.284876215115717368e-01,3.114986850220912151e-01,6.920771435446809727e-01
8.326308939016958677e-01,3.138704194273980175e-01,7.879571113878863775e-01
8.256519287399911589e-01,3.144168317247220679e-01,6.910028175623590396e-01
8.331899880889092058e-01,3.103786333580756951e-01,7.535485758849448379e-01
8.227967566429046364e-01,3.147745853235543456e-01,6.394388406815804116e-01
8.228179994947382170e-01,3.155157074056247346e-01,6.591491775823287158e-01
8.263675833684138716e-01,3.156291361720123256e-01,7.193316427097071752e-01
8.269077467394392311e-01,3.166924221486345226e-01,7.258334392247189903e-01
8.252960842679274434e-01,3.128744864292954952e-01,6.651385693782158048e-01
8.301366186719842943e-01,3.128601227612882729e-01,7.448034641114026355e-01
8.284672325818265293e-01,3.125313340218556779e-01,7.065181834467688660e-01
8.278414779660450140e-01,3.147293694818578680e-01,7.178293795917184417e-01
8.273704610955385785e-01,3.152234640078592776e-01,7.350068937444965700e-01
8.333926858909000979e-01,3.128166444315608197e-01,7.850466077707061174e-01
