# sigma8,om0
8.293051078293364187e-01,3.109943969216403814e-01
8.302553408803169388e-01,3.097248939202852380e-01
8.292496177552095560e-01,3.110417186342588902e-01
8.301841696506736534e-01,3.101055076892394458e-01
8.293760841410428020e-01,3.107303183656249246e-01
8.296862077332138874e-01,3.104122036331439793e-01
8.296458594853530766e-01,3.099898852741888033e-01
8.295158289957086373e-01,3.104456166376161064e-01
8.297335429328558387e-01,3.101834245840815463e-01
8.292714315358186150e-01,3.112337161250737783e-01
8.302232769555576430e-01,3.095448605366746819e-01
8.290171497831603231e-01,3.116305156779802243e-01
8.298116340539437585e-01,3.105703077621427277e-01
8.295844600380817280e-01,3.109508257234997464e-01
8.296218926720111408e-01,3.104836094985545802e-01
8.300478075447111914e-01,3.099574623056258749e-01
8.292483422401305537e-01,3.105477093201742256e-01
8.296712750219539245e-01,3.107072505662523687e-01
8.295269863471371741e-01,3.106846539359988113e-01
8.306836611287271577e-01,3.089648905241144661e-01
8.293210507801356268e-01,3.108469475920655478e-01
8.302553408803169388e-01,3.097248939202852380e-01
8.293010865236321028e-01,3.109118290720964128e-01
8.301626309411830329e-01,3.101288949595843447e-01
8.293760841410428020e-01,3.107303183656249246e-01
8.296544557068181724e-01,3.105802894340858322e-01
8.295471820672750685e-01,3.102607181255348512e-01
8.293933888489564143e-01,3.107197854360912448e-01
8.297327064456841983e-01,3.101815782475773609e-01
8.291483040890567091e-01,3.115145617720556093e-01
8.302232769555576430e-01,3.095448605366746819e-01
8.290362426701168852e-01,3.115943056613974527e-01
8.302284250057248016e-01,3.100584578656165879e-01
8.296006234526012157e-01,3.108954002152398144e-01
8.298449572660986373e-01,3.101054635430930406e-01
8.300478075447111914e-01,3.099574623056258749e-01
8.292290001319154724e-01,3.107767774996650911e-01
8.296456549499400257e-01,3.107409839794442186e-01
8.295744786085237354e-01,3.106721651214026658e-01
8.302089951382112254e-01,3.094883353541156290e-01
8.291949876796691488e-01,3.111795862539887825e-01
8.302746005081615976e-01,3.097006208009049355e-01
8.292819199148095954e-01,3.109517069975465398e-01
8.301626309411830329e-01,3.101288949595843447e-01
8.290284132084424495e-01,3.112168064730406192e-01
8.297016904217562328e-01,3.105260273766632384e-01
8.298373896413606676e-01,3.099220253130130498e-01
8.293163713952498295e-01,3.107400383503961527e-01
8.297327064456841983e-01,3.101815782475773609e-01
8.288451790483901682e-01,3.119294972959700263e-01
8.302232769555576430e-01,3.095448605366746819e-01
8.290553661018830178e-01,3.115607565519730171e-01
8.302329946298412366e-01,3.100018272759713089e-01
8.295565804800897336e-01,3.111334236016425892e-01
8.298042009972085298e-01,3.102070487047179359e-01
8.300060255826265943e-01,3.100557091247334585e-01
8.294150944268221526e-01,3.105153257437989756e-01
8.298320007991241143e-01,3.107249755868076724e-01
8.295744786085237354e-01,3.106721651214026658e-01
8.303597952648366087e-01,3.092205892251581045e-01
8.293840819300047906e-01,3.108777194800558807e-01
8.302746005081615976e-01,3.097006208009049355e-01
8.293436647913797755e-01,3.108940213024626309e-01
8.300043790434282753e-01,3.102767431897116568e-01
8.290284132084424495e-01,3.112168064730406192e-01
8.297557378353889179e-01,3.103042924969047767e-01
8.298268481614690106e-01,3.100125553249818977e-01
8.293033597667744949e-01,3.107331800588364334e-01
8.297162923131751189e-01,3.101862526179783308e-01
8.288451790483901682e-01,3.119294972959700263e-01
8.298124229195096291e-01,3.101588768148020869e-01
8.295731161522112984e-01,3.108753657925393266e-01
8.302343638091326250e-01,3.100004335168727865e-01
8.295050888147101897e-01,3.110570946640461854e-01
8.292851469586388635e-01,3.111286308854281923e-01
8.300247716297789458e-01,3.100602239969741380e-01
8.290450264727564633e-01,3.109671958899580257e-01
8.296364661522024342e-01,3.106266470153263848e-01
8.295744786085237354e-01,3.106721651214026658e-01
8.303597952648366087e-01,3.092205892251581045e-01
8.293840819300047906e-01,3.108777194800558807e-01
8.302708355253785033e-01,3.097286745364503657e-01
8.293507168642586524e-01,3.108599826190206472e-01
8.298324423190459598e-01,3.104833124375380171e-01
8.291327912706990544e-01,3.111150558349094486e-01
8.297557378353889179e-01,3.103042924969047767e-01
8.298268481614690106e-01,3.100125553249818977e-01
8.292811527270896876e-01,3.106508226248970717e-01
8.297162923131751189e-01,3.101862526179783308e-01
8.288782941333214804e-01,3.117700421872006133e-01
8.300671421522433091e-01,3.098905742763959359e-01
8.293436875290731702e-01,3.110191804462086318e-01
8.302343638091326250e-01,3.100004335168727865e-01
8.294509226654300793e-01,3.112804345263567307e-01
8.292982968756984485e-01,3.111130014728070714e-01
8.300247716297789458e-01,3.100602239969741380e-01
8.290450264727564633e-01,3.109671958899580257e-01
8.298409841545786314e-01,3.104398894984274349e-01
8.294647177787003445e-01,3.106968666512600064e-01
8.301582350834132429e-01,3.095799255744799416e-01
8.293707329834906217e-01,3.108831036354611221e-01
8.306936607249302273e-01,3.092208380251766919e-01
8.293507168642586524e-01,3.108599826190206472e-01
8.296558313215757208e-01,3.107873257080786544e-01
8.291064957499364452e-01,3.111481851635297113e-01
8.296993593461339245e-01,3.103890511626589133e-01
8.299483264603605415e-01,3.097807000108732112e-01
8.294746309233155257e-01,3.104783447288559928e-01
8.299578953327566566e-01,3.100995957447990059e-01
8.287863823060594992e-01,3.119183319465003712e-01
8.298588354747264972e-01,3.103610919773799326e-01
8.293436875290731702e-01,3.110191804462086318e-01
8.303125300180628221e-01,3.099723972809602102e-01
8.294705653492021602e-01,3.112381064303023082e-01
8.293206371995702764e-01,3.110731737133455299e-01
8.302731527979919646e-01,3.097664951480060269e-01
8.288544640823489740e-01,3.111355698869221476e-01
8.300727402867758009e-01,3.101699213896791374e-01
8.294647177787003445e-01,3.106968666512600064e-01
8.301443962553985978e-01,3.096158227246353367e-01
8.294046861030373030e-01,3.107542809767135927e-01
8.305765100888463648e-01,3.093615424353807208e-01
8.291745817085283132e-01,3.111903053343397785e-01
8.298820995171312109e-01,3.106192578031972129e-01
8.291786001010705842e-01,3.110727500354893427e-01
8.292615872983508662e-01,3.111496572824457019e-01
8.298724276756086482e-01,3.098445241488859137e-01
8.294746309233155257e-01,3.104783447288559928e-01
8.299578953327566566e-01,3.100995957447990059e-01
8.287863823060594992e-01,3.119183319465003712e-01
8.299438576789708311e-01,3.102488345221388610e-01
8.293164687193164131e-01,3.110467242395545950e-01
8.300335287192239786e-01,3.102738434561909120e-01
8.295854155816139164e-01,3.110653992429298631e-01
8.293049549932560716e-01,3.110878113695070279e-01
8.306447239316611109e-01,3.096941429976253213e-01
8.289239216821631118e-01,3.111221085131494757e-01
8.298863311427066014e-01,3.105451591427963454e-01
8.296529265605353531e-01,3.103767772070291642e-01
8.301443962553985978e-01,3.096158227246353367e-01
8.293424670965162671e-01,3.109997384550022281e-01
8.305507753524709047e-01,3.093957053802362522e-01
8.292550834758206646e-01,3.110393328481841912e-01
8.298849949432131057e-01,3.108511871647332003e-01
8.286820135701773449e-01,3.115542005150185312e-01
8.289779706248565638e-01,3.117061577229811031e-01
8.296957214874635111e-01,3.101865215158138289e-01
8.295753434406271110e-01,3.104213418303527483e-01
8.303503570179521232e-01,3.096095044965140319e-01
8.292016749954064236e-01,3.111829342381499108e-01
8.297004829074896559e-01,3.106316070975566057e-01
8.294026652446466752e-01,3.109589490874620776e-01
8.302364141855234081e-01,3.100471783243587964e-01
8.295854155816139164e-01,3.110653992429298631e-01
8.293856885711164972e-01,3.109238322505665786e-01
8.306447239316611109e-01,3.096941429976253213e-01
8.289239216821631118e-01,3.111221085131494757e-01
8.298863311427066014e-01,3.105451591427963454e-01
8.296420960272997691e-01,3.104030394172873630e-01
8.295606831127262382e-01,3.106055068840514188e-01
8.296376041111153121e-01,3.105926409224483153e-01
8.305507753524709047e-01,3.093957053802362522e-01
8.291980284340427776e-01,3.110535940616249717e-01
8.298849949432131057e-01,3.108511871647332003e-01
8.286820135701773449e-01,3.115542005150185312e-01
8.289779706248565638e-01,3.117061577229811031e-01
8.297058422448916337e-01,3.101157985021529839e-01
8.296423575988574051e-01,3.104414910825201157e-01
8.303046577974300124e-01,3.097314395083116678e-01
8.292290704748264130e-01,3.111188587881464351e-01
8.297015957987274870e-01,3.106359637435668897e-01
8.296647301039685729e-01,3.106920847005631980e-01
8.302622414790709060e-01,3.099936545919923514e-01
8.295079636975745130e-01,3.110630389851380961e-01
8.294109640044186049e-01,3.108954340836692642e-01
8.306447239316611109e-01,3.096941429976253213e-01
8.290519594705241246e-01,3.108934096744306319e-01
8.297785452566872610e-01,3.104824388394145096e-01
8.296420960272997691e-01,3.104030394172873630e-01
8.295468369485275995e-01,3.107794443014403885e-01
8.296376041111153121e-01,3.105926409224483153e-01
8.303666706402934583e-01,3.095526083773637582e-01
8.292385163851798691e-01,3.110235212398413385e-01
8.297943733657002774e-01,3.108557803310037504e-01
8.288259991412225691e-01,3.113828806255840576e-01
8.289779706248565638e-01,3.117061577229811031e-01
8.297058422448916337e-01,3.101157985021529839e-01
8.296356621502142259e-01,3.104195106422401040e-01
8.303046577974300124e-01,3.097314395083116678e-01
8.290517939256578650e-01,3.113366123316479994e-01
8.298083546966683599e-01,3.105936560051212880e-01
8.296418860164694875e-01,3.110122998984440335e-01
8.306150789991022521e-01,3.096452117184823050e-01
8.295565534106825734e-01,3.111469967154453231e-01
8.293749859415302517e-01,3.109396269039775285e-01
8.306368586935199971e-01,3.097019973327833631e-01
8.290519594705241246e-01,3.108934096744306319e-01
8.296090388428040141e-01,3.106365664987958963e-01
8.295175401568661844e-01,3.105000523058977779e-01
8.295959335311805516e-01,3.107405777936416147e-01
8.296339029561468070e-01,3.107488647975251150e-01
8.302240679482998376e-01,3.097419303944528579e-01
8.289068060009903149e-01,3.114414519744568843e-01
8.296189908470230634e-01,3.109693433018945186e-01
8.288190662152595811e-01,3.113889201598143974e-01
8.291652136260824202e-01,3.112876114843743935e-01
8.296562232627320288e-01,3.101879915842033486e-01
8.296351048436472198e-01,3.105238488940622044e-01
8.303906247898843462e-01,3.095682561518682263e-01
8.290550980636928191e-01,3.113351848409862122e-01
8.298205307303241351e-01,3.106504140763403088e-01
8.296462492834641989e-01,3.109511381468895164e-01
8.306232283836039176e-01,3.096482497009259149e-01
8.294775448543805219e-01,3.110567603449039265e-01
8.293088967671343736e-01,3.108641458737108065e-01
8.305152227979256674e-01,3.097560598317955494e-01
8.292267814570845053e-01,3.108128074542924058e-01
8.296144326101215771e-01,3.106132421485751083e-01
8.295104936248673955e-01,3.104986259981811214e-01
8.296358104037673264e-01,3.106899323683249836e-01
8.300140338988627464e-01,3.106891612877554221e-01
8.302240679482998376e-01,3.097419303944528579e-01
8.289068060009903149e-01,3.114414519744568843e-01
8.296189908470230634e-01,3.109693433018945186e-01
8.288190662152595811e-01,3.113889201598143974e-01
8.289225309763581517e-01,3.115235838928133161e-01
8.297038410451713641e-01,3.100813511900766262e-01
8.296351048436472198e-01,3.105238488940622044e-01
8.303263970013445849e-01,3.094714470998538580e-01
8.290550980636928191e-01,3.113351848409862122e-01
8.298205307303241351e-01,3.106504140763403088e-01
8.293766658066696884e-01,3.111298949352584442e-01
8.304479039511714067e-01,3.098788923301275533e-01
8.295182926857035399e-01,3.110266426927462136e-01
8.293088967671343736e-01,3.108641458737108065e-01
8.305152227979256674e-01,3.097560598317955494e-01
8.292267814570845053e-01,3.108128074542924058e-01
8.296808279559705346e-01,3.103277429423862421e-01
8.293957284500607097e-01,3.104424392224148788e-01
8.296358104037673264e-01,3.106899323683249836e-01
8.300201147656678380e-01,3.106848740480984139e-01
8.301651526183854157e-01,3.097843769173819761e-01
8.289360267621485034e-01,3.114220761229379297e-01
8.294644758382015981e-01,3.113303451019739931e-01
8.288190662152595811e-01,3.113889201598143974e-01
8.289217152057681837e-01,3.115297196639794097e-01
8.296450454502771743e-01,3.101158862392929261e-01
8.297096641880314927e-01,3.103490053563880413e-01
8.299697123155252987e-01,3.099251851129513624e-01
8.290550980636928191e-01,3.113351848409862122e-01
8.298205307303241351e-01,3.106504140763403088e-01
8.292494609132948780e-01,3.113029670071024158e-01
8.297923401481820393e-01,3.105643379225580536e-01
8.295182926857035399e-01,3.110266426927462136e-01
8.291666644978459288e-01,3.108158944883916974e-01
8.305152227979256674e-01,3.097560598317955494e-01
8.292645290949200998e-01,3.108108690953560460e-01
8.296913354173761634e-01,3.102152438421801328e-01
8.294273359840956816e-01,3.103596002020196920e-01
8.296504053703579462e-01,3.104474769158714342e-01
8.297821827191604882e-01,3.108666879120808302e-01
8.304855109781245082e-01,3.095462124881015464e-01
8.289465890046481267e-01,3.114026178286326552e-01
8.292711381754263034e-01,3.113326307752257716e-01
8.290699157387163565e-01,3.112581313918768022e-01
8.289217152057681837e-01,3.115297196639794097e-01
8.296450454502771743e-01,3.101158862392929261e-01
8.297096641880314927e-01,3.103490053563880413e-01
8.298289693054057281e-01,3.101406695073737896e-01
8.290408933562002369e-01,3.113571106343156480e-01
8.298371010975663653e-01,3.106314793657580786e-01
8.292494609132948780e-01,3.113029670071024158e-01
8.298513525105535305e-01,3.107440062583186613e-01
8.295186359645341234e-01,3.110241761318680576e-01
8.294533058744194554e-01,3.104650862000463696e-01
8.303048444891760749e-01,3.099213965640641999e-01
8.292084512180861733e-01,3.108048221933684685e-01
8.297686509508614972e-01,3.100791486643452166e-01
8.294273359840956816e-01,3.103596002020196920e-01
8.302063372913536243e-01,3.098179163473550601e-01
8.297821827191604882e-01,3.108666879120808302e-01
8.302290557984317587e-01,3.098552186871098568e-01
8.289869023942377790e-01,3.113519055642284816e-01
8.293032084234611689e-01,3.113173422470674745e-01
8.290699157387163565e-01,3.112581313918768022e-01
8.288501651493721534e-01,3.116608403542958650e-01
8.297020816097712137e-01,3.100989341605080996e-01
8.296039256382892191e-01,3.104584163312351097e-01
8.297780589008765251e-01,3.101846348862146718e-01
8.290106447654987942e-01,3.114568131896678360e-01
8.298426806101195652e-01,3.106221407354424757e-01
8.295449743026014344e-01,3.110985144555384330e-01
8.298513525105535305e-01,3.107440062583186613e-01
8.295287467356406985e-01,3.109515272230601313e-01
8.294533058744194554e-01,3.104650862000463696e-01
8.307633751909521136e-01,3.093127792451262903e-01
8.291802226330097225e-01,3.108971904252051943e-01
8.298332927213661891e-01,3.100599360736639998e-01
8.294273359840956816e-01,3.103596002020196920e-01
8.302063372913536243e-01,3.098179163473550601e-01
8.297821827191604882e-01,3.108666879120808302e-01
8.302290557984317587e-01,3.098552186871098568e-01
8.289358700008133685e-01,3.114719406004878288e-01
8.293032084234611689e-01,3.113173422470674745e-01
8.290037949389427174e-01,3.113635971537391800e-01
8.288501651493721534e-01,3.116608403542958650e-01
8.297350291725935634e-01,3.102215408750226278e-01
8.296039256382892191e-01,3.104584163312351097e-01
8.298729308441794572e-01,3.097729770083243461e-01
8.290106447654987942e-01,3.114568131896678360e-01
8.297647115256218120e-01,3.105728562527455550e-01
8.296772795783573518e-01,3.106219254127825513e-01
8.300061093752810759e-01,3.103798421582342759e-01
8.296997582389225023e-01,3.107847459372967691e-01
8.296317935773706020e-01,3.101826620930746570e-01
8.305525918103680016e-01,3.094779334255035597e-01
8.291784487154217897e-01,3.108911302559476120e-01
8.298332927213661891e-01,3.100599360736639998e-01
8.294273359840956816e-01,3.103596002020196920e-01
8.302875765326372948e-01,3.097315406398667426e-01
8.299551821313306821e-01,3.108087752560936834e-01
8.302290557984317587e-01,3.098552186871098568e-01
8.291909074406097480e-01,3.109994543954049950e-01
8.287144988262562517e-01,3.117765605633800452e-01
8.290037949389427174e-01,3.113635971537391800e-01
8.292001425913035906e-01,3.110148374741701915e-01
8.299815192380695095e-01,3.098358716352960229e-01
8.292670735575149443e-01,3.108065658876122961e-01
8.298729308441794572e-01,3.097729770083243461e-01
8.293284077831988288e-01,3.111130324449172257e-01
8.298682096019212029e-01,3.105166685729295883e-01
8.297925046865288756e-01,3.104713316067542750e-01
8.300061093752810759e-01,3.103798421582342759e-01
8.296997582389225023e-01,3.107847459372967691e-01
8.296317935773706020e-01,3.101826620930746570e-01
8.300818467558661595e-01,3.100666236422948141e-01
8.291784487154217897e-01,3.108911302559476120e-01
8.296816706298462130e-01,3.101383660235976780e-01
8.293410045325900759e-01,3.105549951315460522e-01
8.302659677560741969e-01,3.097772087492116078e-01
8.299551821313306821e-01,3.108087752560936834e-01
8.302290557984317587e-01,3.098552186871098568e-01
8.291607830105077737e-01,3.110485926345839536e-01
8.283984131946208196e-01,3.122921517734287833e-01
8.290037949389427174e-01,3.113635971537391800e-01
8.294587893563152292e-01,3.107618820318564512e-01
8.299824955737253873e-01,3.098574696366708792e-01
8.294545745211600041e-01,3.108071679128378006e-01
8.298729308441794572e-01,3.097729770083243461e-01
8.293284077831988288e-01,3.111130324449172257e-01
8.297516439179507541e-01,3.105799504769285457e-01
8.298776481680472106e-01,3.103522398854183240e-01
8.300249022236609875e-01,3.107955680028169354e-01
8.297168563493074744e-01,3.107649404356782608e-01
8.295426598913310245e-01,3.102396488835640898e-01
8.299381603615030301e-01,3.102924804561027483e-01
8.289994068650332615e-01,3.111213015550924332e-01
8.297127682451185260e-01,3.103346155326877631e-01
8.293410045325900759e-01,3.105549951315460522e-01
8.302659677560741969e-01,3.097772087492116078e-01
8.299571586571868886e-01,3.107399344220896920e-01
8.303192785224193795e-01,3.097519429712949357e-01
8.292875642881247789e-01,3.109069645079051702e-01
8.283984131946208196e-01,3.122921517734287833e-01
8.293102249849848562e-01,3.110424990523893429e-01
8.294111077899515294e-01,3.107915034980938129e-01
8.299426782947126879e-01,3.100453656071449071e-01
8.293856625191732279e-01,3.109644294471973214e-01
8.298729308441794572e-01,3.097729770083243461e-01
8.293107146879963310e-01,3.111354651244088165e-01
8.296476920638191643e-01,3.104979261024411463e-01
8.299930469802681010e-01,3.103645751008596299e-01
8.300249022236609875e-01,3.107955680028169354e-01
8.297385240385461991e-01,3.107501504947634552e-01
8.293111960069572408e-01,3.106548393254000562e-01
8.298690643893824603e-01,3.098917359685258721e-01
8.289305349870152995e-01,3.111387628162136099e-01
8.296757348237624452e-01,3.103306569544133087e-01
8.293366989413877288e-01,3.106375068290471719e-01
8.302659677560741969e-01,3.097772087492116078e-01
8.299619152501052088e-01,3.107251055386973104e-01
8.300071451756154683e-01,3.100315074479138566e-01
8.292961071237733295e-01,3.109580595534537362e-01
8.281351899365020364e-01,3.125950301528057640e-01
8.289091561064265701e-01,3.112250088769423217e-01
8.293459427856806343e-01,3.107993589169482651e-01
8.305428400419549995e-01,3.094589091405984815e-01
8.297805804777116379e-01,3.108131589277660090e-01
8.301180093918889558e-01,3.093749748187268889e-01
8.293107146879963310e-01,3.111354651244088165e-01
8.303940937939785494e-01,3.094630303074230593e-01
8.299007090440797541e-01,3.104002293095829423e-01
8.299105668593800278e-01,3.107693083461905426e-01
8.297144977107819841e-01,3.108144282116156454e-01
8.293111960069572408e-01,3.106548393254000562e-01
8.298690643893824603e-01,3.098917359685258721e-01
8.291509308410585088e-01,3.110556775250645223e-01
8.297485098716588237e-01,3.102039196033338220e-01
8.293574878772651537e-01,3.106167358324147809e-01
8.301700343626499112e-01,3.098048905118528373e-01
8.299619152501052088e-01,3.107251055386973104e-01
8.300961679971164964e-01,3.099155020070106792e-01
8.292961071237733295e-01,3.109580595534537362e-01
8.281351899365020364e-01,3.125950301528057640e-01
8.286010818718888560e-01,3.114375427760854298e-01
8.293803960832114575e-01,3.107577825717904307e-01
8.305428400419549995e-01,3.094589091405984815e-01
8.292816398956425195e-01,3.113534852782141038e-01
8.300165490037669791e-01,3.100569449969589053e-01
8.290056895034547679e-01,3.113216560630688301e-01
8.303650620789275738e-01,3.095144487199026906e-01
8.297807019244068938e-01,3.105494158725151665e-01
8.299105668593800278e-01,3.107693083461905426e-01
8.298196176713590333e-01,3.107308501865075345e-01
8.293050812248037307e-01,3.107777195688540828e-01
8.298690643893824603e-01,3.098917359685258721e-01
8.291337619449093976e-01,3.110855156495868634e-01
8.296852165262114109e-01,3.102564278383511120e-01
8.293574878772651537e-01,3.106167358324147809e-01
8.299164238502773072e-01,3.101109337342361494e-01
8.300244943357492078e-01,3.107175618435075171e-01
8.301951171049767320e-01,3.098103306302505411e-01
8.292961071237733295e-01,3.109580595534537362e-01
8.288470584440873479e-01,3.117525150399424461e-01
8.286010818718888560e-01,3.114375427760854298e-01
8.294707184657373888e-01,3.105977079534910645e-01
8.305428400419549995e-01,3.094589091405984815e-01
8.292000000142519811e-01,3.114976138644350856e-01
8.306463313918920344e-01,3.092692255526526823e-01
8.292141443446137128e-01,3.111703449891795037e-01
8.298241285482953478e-01,3.102046482558681317e-01
8.295154546171973342e-01,3.110824175496326727e-01
8.299105668593800278e-01,3.107693083461905426e-01
8.298196176713590333e-01,3.107308501865075345e-01
8.289908351659833752e-01,3.111125432628305543e-01
8.299256456757790890e-01,3.097914592976770964e-01
8.294775967397125527e-01,3.108130296641941626e-01
8.295336254741708659e-01,3.104215793306293603e-01
8.293574878772651537e-01,3.106167358324147809e-01
8.297795539768354489e-01,3.102604152709085295e-01
8.299717380819128243e-01,3.104214270905517048e-01
8.303161633160731636e-01,3.095837750904861241e-01
8.294547017171650660e-01,3.107317676780710913e-01
8.288470584440873479e-01,3.117525150399424461e-01
8.286010818718888560e-01,3.114375427760854298e-01
8.295269263720360664e-01,3.105938893552418478e-01
8.308153130260137464e-01,3.091312704133405420e-01
8.292000000142519811e-01,3.114976138644350856e-01
8.307422978434321204e-01,3.091720538764951565e-01
8.292141443446137128e-01,3.111703449891795037e-01
8.298241285482953478e-01,3.102046482558681317e-01
8.295050028044737012e-01,3.110854675655632118e-01
8.299105668593800278e-01,3.107693083461905426e-01
8.298434164425104731e-01,3.107409135742201234e-01
8.291593379486752458e-01,3.111028671700118986e-01
8.295707216703297471e-01,3.104367717383431091e-01
8.299856876690180352e-01,3.104510170400704983e-01
8.295398833985646592e-01,3.104148794430189318e-01
8.293245169110452508e-01,3.106076404529835022e-01
8.297795539768354489e-01,3.102604152709085295e-01
8.298177115862327424e-01,3.105736897001780128e-01
8.303161633160731636e-01,3.095837750904861241e-01
8.293820765438023601e-01,3.110019438782720136e-01
8.286240054784883569e-01,3.121580634148579669e-01
8.286608131041608427e-01,3.114042277486231414e-01
8.295285946409629574e-01,3.105880090576399466e-01
8.308153130260137464e-01,3.091312704133405420e-01
8.292911120903296851e-01,3.112756998589282231e-01
8.304531299442787784e-01,3.094842109649785789e-01
8.294912447873327155e-01,3.108964178550801538e-01
8.301008247843073562e-01,3.098422634696816336e-01
8.293017968634950332e-01,3.111646158316010990e-01
8.298026211844742317e-01,3.108020300239621170e-01
8.298434164425104731e-01,3.107409135742201234e-01
8.294282667408442444e-01,3.109416438349648648e-01
8.295005942842705871e-01,3.101322730508419001e-01
8.296843874611588010e-01,3.109303176419653814e-01
8.295398833985646592e-01,3.104148794430189318e-01
8.294031152983911692e-01,3.107437750851286262e-01
8.296743242681372532e-01,3.104332240813436061e-01
8.298177115862327424e-01,3.105736897001780128e-01
8.300251510830629620e-01,3.099548466915820755e-01
8.292278229260694467e-01,3.113390440014561222e-01
8.285133618937562394e-01,3.122861702628360048e-01
8.286134723106315381e-01,3.114291956207537737e-01
8.296068249986382481e-01,3.104150656994984492e-01
8.309900235243907751e-01,3.089610183425403611e-01
8.292911120903296851e-01,3.112756998589282231e-01
8.304622425952379317e-01,3.094739084565415466e-01
8.295138936740293900e-01,3.109003931155288059e-01
8.301008247843073562e-01,3.098422634696816336e-01
8.292547302181773050e-01,3.111934394092256140e-01
8.298026211844742317e-01,3.108020300239621170e-01
8.297212319236695333e-01,3.108000473667334451e-01
8.293830402951718472e-01,3.110452753985474827e-01
8.295005942842705871e-01,3.101322730508419001e-01
8.296812271459802490e-01,3.107742069203051072e-01
8.295861433967244292e-01,3.105798863619020911e-01
8.292931130809575446e-01,3.108803283063473200e-01
8.296729682378439774e-01,3.103662399814309247e-01
8.299711317928903931e-01,3.104287356712109314e-01
8.296284977005692340e-01,3.103912902563407683e-01
8.288359495170667390e-01,3.118272278841851541e-01
8.285133618937562394e-01,3.122861702628360048e-01
8.282708782767143063e-01,3.117729083722588501e-01
8.298306073204759770e-01,3.101031305693722206e-01
8.313935717443668993e-01,3.085688558351137312e-01
8.291050409458301518e-01,3.117634595675979892e-01
8.304622425952379317e-01,3.094739084565415466e-01
8.293397290811674871e-01,3.110226452330668856e-01
8.305627169986938840e-01,3.091046418470818624e-01
8.292958558963490212e-01,3.111311992420426886e-01
8.298987309646700394e-01,3.106913925492780781e-01
8.297037630844725786e-01,3.106430325982449392e-01
8.293997428509919390e-01,3.110007738960340884e-01
8.295005942842705871e-01,3.101322730508419001e-01
8.296812271459802490e-01,3.107742069203051072e-01
8.298547683142667442e-01,3.103203229560376197e-01
8.292681485308788236e-01,3.108871543219314804e-01
8.296148494125153983e-01,3.103540581570038981e-01
8.299418875596755729e-01,3.104226060202327497e-01
8.296315771481374002e-01,3.103996908921792808e-01
8.290066654922633171e-01,3.115209245832408769e-01
8.287840745542061072e-01,3.119745374086546619e-01
8.284886807408996523e-01,3.116186772866308963e-01
8.296861487870006435e-01,3.103535288156967775e-01
8.309599577900540490e-01,3.090985118693357903e-01
8.291050409458301518e-01,3.117634595675979892e-01
8.304622425952379317e-01,3.094739084565415466e-01
8.293397290811674871e-01,3.110226452330668856e-01
8.305627169986938840e-01,3.091046418470818624e-01
8.293217403051721393e-01,3.110796237721139557e-01
8.307757018993844333e-01,3.096818610594505583e-01
8.297903490229049384e-01,3.105365731647298233e-01
8.292972885481814105e-01,3.110642973534383238e-01
8.295825833379737446e-01,3.102300370529000872e-01
8.296812271459802490e-01,3.107742069203051072e-01
8.294043647265351149e-01,3.110161933833519576e-01
8.298592577775296686e-01,3.101875589351379969e-01
8.299063195603283427e-01,3.100513210468620606e-01
8.304131329706965214e-01,3.096675440165240212e-01
8.295665385593490315e-01,3.103436190605033951e-01
8.286753360727850959e-01,3.120166095314945154e-01
8.285542709673848760e-01,3.121256636518973115e-01
8.284203727436416642e-01,3.115363868284546367e-01
8.296861487870006435e-01,3.103535288156967775e-01
8.310359200592619677e-01,3.090236702447975436e-01
8.291050409458301518e-01,3.117634595675979892e-01
8.304622425952379317e-01,3.094739084565415466e-01
8.290231658668593129e-01,3.111995425732184128e-01
8.306028900356832168e-01,3.090301630602946270e-01
8.291386839068122239e-01,3.114016286870130434e-01
8.307757018993844333e-01,3.096818610594505583e-01
8.297903490229049384e-01,3.105365731647298233e-01
8.293679713872341708e-01,3.109484727585852815e-01
8.295794041825211851e-01,3.102525424963982204e-01
8.296812271459802490e-01,3.107742069203051072e-01
8.294043647265351149e-01,3.110161933833519576e-01
8.298721389413855620e-01,3.101223174501644420e-01
8.299149635233836753e-01,3.100333667117392000e-01
8.304829785877038129e-01,3.095619354112589261e-01
8.295665385593490315e-01,3.103436190605033951e-01
8.286361764680677533e-01,3.120769989065936834e-01
8.286502781996465394e-01,3.120625262024930846e-01
8.287599946277589558e-01,3.113256768559802823e-01
8.297790139836814793e-01,3.101351400420130355e-01
8.310423445118788610e-01,3.090174163115421702e-01
8.291403554704687151e-01,3.116781396411673621e-01
8.305040812847901410e-01,3.094175295281673121e-01
8.298502002632294205e-01,3.104833377184671450e-01
8.306028900356832168e-01,3.090301630602946270e-01
8.291386839068122239e-01,3.114016286870130434e-01
8.311311334793138883e-01,3.093620599373643754e-01
8.297903490229049384e-01,3.105365731647298233e-01
8.293679713872341708e-01,3.109484727585852815e-01
8.296175994323755631e-01,3.102458699748896764e-01
8.300432303448749272e-01,3.101715143566079469e-01
8.293834377206497077e-01,3.111029827658832181e-01
8.299302351795696531e-01,3.101143180441132685e-01
8.299149635233836753e-01,3.100333667117392000e-01
8.300206350931526034e-01,3.101927705943558489e-01
8.295830351499438038e-01,3.103229431839978347e-01
