# sigma8,om0
8.236785784119866616e-01,3.144992070700909914e-01
8.226879474369428458e-01,3.162150934096936150e-01
8.187055733290080628e-01,3.197507446684365040e-01
8.236821352321556100e-01,3.143888775375072164e-01
8.219910494279445423e-01,3.158493715091441056e-01
8.221665153417879734e-01,3.167217851517449279e-01
8.203489394087235542e-01,3.184251540087219556e-01
8.214603321434086336e-01,3.175171510450681689e-01
8.210493083102098355e-01,3.174088840435030368e-01
8.218020838303110587e-01,3.175362949260476242e-01
8.199915071154824098e-01,3.184375147815495799e-01
8.228950769898571993e-01,3.158520642541665091e-01
8.233694131006005223e-01,3.159227334893445205e-01
8.206077377091949288e-01,3.179172981870302950e-01
8.192892259985103953e-01,3.189977839504030688e-01
8.194138770432094487e-01,3.189340581276319808e-01
8.211180765736230125e-01,3.181515115555081374e-01
8.193519933131240274e-01,3.188725149626199240e-01
8.215611083201476150e-01,3.175814708139316767e-01
8.209239129560349513e-01,3.180217418983656841e-01
8.226724441718098468e-01,3.155303779137565434e-01
8.224123322349650156e-01,3.163333368411597735e-01
8.187055733290080628e-01,3.197507446684365040e-01
8.236821352321556100e-01,3.143888775375072164e-01
8.219071153504973193e-01,3.158491215023093712e-01
8.212016506117152392e-01,3.173627180663736724e-01
8.200404914543413248e-01,3.188727272679096059e-01
8.213810486622722395e-01,3.176182246054092828e-01
8.210493083102098355e-01,3.174088840435030368e-01
8.219081786688253732e-01,3.176244873252138112e-01
8.199734221868376638e-01,3.182768351246533789e-01
8.236152013389407278e-01,3.149184682849127670e-01
8.226801511596241179e-01,3.163642424331581937e-01
8.211251229243743399e-01,3.176678348946395669e-01
8.195932279834772238e-01,3.188383748458637479e-01
8.194911299846241448e-01,3.188384714251143448e-01
8.214095909337578716e-01,3.178970261896413851e-01
8.193398356248735581e-01,3.188742355482047097e-01
8.215036037091740795e-01,3.175932086596304771e-01
8.207800775722093878e-01,3.181037324072603645e-01
8.224403817014568352e-01,3.156810012821626987e-01
8.223304467887478930e-01,3.164483697919375782e-01
8.192258254605290224e-01,3.193555229848779042e-01
8.236821352321556100e-01,3.143888775375072164e-01
8.220748596544770193e-01,3.157962375930533638e-01
8.210296019184726291e-01,3.175962935191283809e-01
8.197466013937987350e-01,3.193487780049323321e-01
8.213810486622722395e-01,3.176182246054092828e-01
8.220457598913365471e-01,3.164306286931167778e-01
8.212264322147238005e-01,3.179669005173239582e-01
8.198293442571366052e-01,3.182926096331807342e-01
8.225400466816225054e-01,3.159404219008410397e-01
8.223096522062500746e-01,3.166748346344165910e-01
8.211251229243743399e-01,3.176678348946395669e-01
8.199635898483896845e-01,3.185553767448085494e-01
8.203129671122030286e-01,3.185817739739374987e-01
8.214295041657726504e-01,3.179130699600570265e-01
8.205302258007924898e-01,3.177992440452432898e-01
8.213804073799640948e-01,3.177744141311393822e-01
8.205213689119797982e-01,3.185451365565274418e-01
8.222988304024791972e-01,3.158948290730118624e-01
8.228291813624031281e-01,3.158338256661752386e-01
8.192258254605290224e-01,3.193555229848779042e-01
8.236821352321556100e-01,3.143888775375072164e-01
8.217029388425354242e-01,3.165291627985030165e-01
8.218652919964348769e-01,3.168444292971983600e-01
8.197466013937987350e-01,3.193487780049323321e-01
8.207358327200596770e-01,3.179218259226895826e-01
8.220457598913365471e-01,3.164306286931167778e-01
8.213765566360813342e-01,3.182495661547528054e-01
8.196889678484797770e-01,3.184144200035740058e-01
8.226881166584647520e-01,3.159684089379714567e-01
8.224766848241018558e-01,3.164044437854363623e-01
8.211251229243743399e-01,3.176678348946395669e-01
8.197296015786420531e-01,3.186945029775740124e-01
8.192289403628663091e-01,3.200656978848168688e-01
8.214358534246885002e-01,3.178727186636549074e-01
8.197774212420428919e-01,3.187049366621935165e-01
8.218217582363267493e-01,3.174505351733214464e-01
8.203010852414929222e-01,3.185491807138081666e-01
8.222988304024791972e-01,3.158948290730118624e-01
8.230590823020421665e-01,3.154648813515218420e-01
8.194428881673475606e-01,3.191962346494141012e-01
8.225203668519948108e-01,3.155600650938289453e-01
8.217394333224837810e-01,3.163444569932418737e-01
8.230653745689007206e-01,3.159861523497315416e-01
8.195616460626062860e-01,3.193511735073356061e-01
8.196459875579975574e-01,3.193352078713542763e-01
8.217527221803850868e-01,3.167345734652607381e-01
8.213765566360813342e-01,3.182495661547528054e-01
8.197159137467451284e-01,3.184203522780520434e-01
8.226881166584647520e-01,3.159684089379714567e-01
8.226072120610274929e-01,3.162495844308850779e-01
8.212214263471444564e-01,3.175223510532758642e-01
8.200920190844976920e-01,3.184278768259234949e-01
8.188659822369921404e-01,3.205790914020721916e-01
8.211669423762532061e-01,3.179583406952263824e-01
8.207516662295264442e-01,3.176575296642474844e-01
8.225959029366844977e-01,3.160826744469046878e-01
8.203010852414929222e-01,3.185491807138081666e-01
8.225415793210487658e-01,3.156242856844014288e-01
8.234226765943845061e-01,3.154006391520015051e-01
8.195389697597703638e-01,3.191302408238215760e-01
8.225203668519948108e-01,3.155600650938289453e-01
8.234283124082794059e-01,3.146118638555955860e-01
8.230653745689007206e-01,3.159861523497315416e-01
8.196641146212544360e-01,3.190442848362664563e-01
8.197739178742683430e-01,3.194227457422414429e-01
8.226288507873181777e-01,3.156393758451080389e-01
8.210000924811082790e-01,3.183567682552894129e-01
8.197159137467451284e-01,3.184203522780520434e-01
8.226881166584647520e-01,3.159684089379714567e-01
8.226403426204452751e-01,3.161344426259705132e-01
8.215699947227527167e-01,3.171530467258794617e-01
8.199512036902852907e-01,3.183461732396641319e-01
8.186544221617646500e-01,3.208031230062395878e-01
8.211669423762532061e-01,3.179583406952263824e-01
8.207516662295264442e-01,3.176575296642474844e-01
8.218462041988773281e-01,3.174073408298389021e-01
8.194044212456778054e-01,3.196582918266803186e-01
8.226017850076688953e-01,3.155555462269139522e-01
8.228366009240983825e-01,3.158325570229603141e-01
8.195389697597703638e-01,3.191302408238215760e-01
8.224719472074637494e-01,3.153282586524772668e-01
8.234585254529435128e-01,3.146422180463121498e-01
8.239787749786154913e-01,3.151648980177608195e-01
8.196641146212544360e-01,3.190442848362664563e-01
8.197739178742683430e-01,3.194227457422414429e-01
8.219972750118398341e-01,3.164511117240729199e-01
8.211324288755620371e-01,3.183502158338140098e-01
8.197159137467451284e-01,3.184203522780520434e-01
8.214124483845461899e-01,3.170766789187093315e-01
8.226403426204452751e-01,3.161344426259705132e-01
8.215586328456582210e-01,3.171624245432259070e-01
8.205362244439141639e-01,3.180332168988618258e-01
8.184144199507467077e-01,3.211273965076495429e-01
8.211669423762532061e-01,3.179583406952263824e-01
8.206150816109503143e-01,3.178603026640887674e-01
8.217884703813644887e-01,3.173633290291785758e-01
8.209113814288335753e-01,3.178826970638694571e-01
8.214432361508876568e-01,3.171398991565511083e-01
8.227440317626253385e-01,3.157233537904924892e-01
8.188160537570118302e-01,3.196506337026812639e-01
8.224719472074637494e-01,3.153282586524772668e-01
8.235046483435942699e-01,3.146885564089225151e-01
8.239787749786154913e-01,3.151648980177608195e-01
8.206083645670961824e-01,3.179733669303262955e-01
8.197739178742683430e-01,3.194227457422414429e-01
8.219972750118398341e-01,3.164511117240729199e-01
8.211101734654262518e-01,3.186029094683809348e-01
8.197042788179719208e-01,3.184665920379963211e-01
8.215437478531235627e-01,3.169465142312254402e-01
8.226403426204452751e-01,3.161344426259705132e-01
8.195409469754928455e-01,3.188277734460139290e-01
8.203481700223277384e-01,3.180748049849166370e-01
8.184144199507467077e-01,3.211273965076495429e-01
8.206915093770643654e-01,3.185143138330194801e-01
8.215375220181583282e-01,3.164908511805007985e-01
8.225886779763952328e-01,3.165468107527765196e-01
8.211390439521661921e-01,3.178999038431344903e-01
8.206936534923970905e-01,3.177694778935767350e-01
8.237301089758963801e-01,3.145262589920714835e-01
8.187149944034666227e-01,3.197853501056099335e-01
8.219207609222616284e-01,3.161647303323986691e-01
8.244793810337402995e-01,3.140847624680259687e-01
8.237915066511083406e-01,3.153194647460867417e-01
8.204056223536697612e-01,3.180781714595958820e-01
8.197739178742683430e-01,3.194227457422414429e-01
8.219972750118398341e-01,3.164511117240729199e-01
8.211101734654262518e-01,3.186029094683809348e-01
8.191284368453605191e-01,3.189239899721673099e-01
8.219832308589449799e-01,3.163593508635155205e-01
8.222115047105080787e-01,3.165176578576849864e-01
8.191951700421278293e-01,3.190890790627657347e-01
8.211535487096062180e-01,3.172312725638318787e-01
8.194653318480986659e-01,3.198857375736586239e-01
8.208398141501609402e-01,3.182308450431755031e-01
8.211601034532491905e-01,3.168098652299182194e-01
8.219994971096097336e-01,3.170967540808813934e-01
8.210134245156114341e-01,3.180400363513510853e-01
8.200944350413416073e-01,3.184094993321108236e-01
8.237301089758963801e-01,3.145262589920714835e-01
8.183725516812980771e-01,3.201440155918917063e-01
8.222521300947835954e-01,3.155313534264155839e-01
8.245661684725908991e-01,3.139991666963135031e-01
8.237915066511083406e-01,3.153194647460867417e-01
8.204056223536697612e-01,3.180781714595958820e-01
8.197739178742683430e-01,3.194227457422414429e-01
8.219959208513701876e-01,3.160576531782822163e-01
8.212837262789703940e-01,3.177451701455556998e-01
8.197695482739196793e-01,3.182904700652011698e-01
8.234654697633772003e-01,3.148612482026624804e-01
8.235003722805889215e-01,3.149838433409736793e-01
8.192605571165884060e-01,3.190344711363807262e-01
8.206369954600050143e-01,3.178059199167631577e-01
8.197542554495267364e-01,3.195378702281378991e-01
8.213718327591037482e-01,3.175902885073100257e-01
8.211601034532491905e-01,3.168098652299182194e-01
8.221040003543788055e-01,3.169415343677403074e-01
8.210134245156114341e-01,3.180400363513510853e-01
8.201755021254437672e-01,3.181406009604046958e-01
8.237531408037418457e-01,3.145015154992642503e-01
8.183725516812980771e-01,3.201440155918917063e-01
8.219773995066254058e-01,3.159720131366588469e-01
8.248855138479095350e-01,3.137978359445166565e-01
8.237915066511083406e-01,3.153194647460867417e-01
8.207023279241407732e-01,3.179791418325576546e-01
8.197201729493159839e-01,3.194824627065033229e-01
8.219959208513701876e-01,3.160576531782822163e-01
8.210683963753052650e-01,3.180375198572768514e-01
8.197695482739196793e-01,3.182904700652011698e-01
8.233683831012806875e-01,3.149148673837636747e-01
8.234719729531713162e-01,3.149511044302255591e-01
8.186459581243942241e-01,3.196349134624114074e-01
8.206369954600050143e-01,3.178059199167631577e-01
8.197542554495267364e-01,3.195378702281378991e-01
8.212474313124183967e-01,3.176475132103876997e-01
8.208705554428141760e-01,3.173472837233282107e-01
8.221341966441566562e-01,3.169166467747205895e-01
8.210292101779375074e-01,3.180393137175176466e-01
8.207767863226538285e-01,3.174526034315029444e-01
8.237667955122915942e-01,3.144868460086335249e-01
8.189415159239042952e-01,3.196907226731643958e-01
8.216247647615190219e-01,3.164544790405640629e-01
8.248855138479095350e-01,3.137978359445166565e-01
8.227927592057062700e-01,3.163163581230773458e-01
8.207095879254127091e-01,3.179518734598631435e-01
8.197201729493159839e-01,3.194824627065033229e-01
8.219959208513701876e-01,3.160576531782822163e-01
8.210683963753052650e-01,3.180375198572768514e-01
8.214768014481816927e-01,3.170293286544457190e-01
8.223717924261670920e-01,3.158853600571821518e-01
8.234719729531713162e-01,3.149511044302255591e-01
8.193301733626001671e-01,3.190063841866763172e-01
8.206369954600050143e-01,3.178059199167631577e-01
8.208974582288749433e-01,3.183429327499053274e-01
8.227783725016534211e-01,3.156765850159948261e-01
8.208664433740142652e-01,3.173512881082202197e-01
8.217279353405056996e-01,3.170559309390187930e-01
8.211381675338195185e-01,3.179286129755964918e-01
8.210986815104129866e-01,3.173255071026089835e-01
8.237179839983693741e-01,3.145594923005285981e-01
8.182817824444856836e-01,3.203395520424981990e-01
8.216247647615190219e-01,3.164544790405640629e-01
8.226112013222666164e-01,3.160525921322724918e-01
8.237586436898640674e-01,3.153522667007385705e-01
8.207095879254127091e-01,3.179518734598631435e-01
8.192862397704074873e-01,3.201723441653152591e-01
8.218038965513204674e-01,3.161456738433204849e-01
8.211079046182133689e-01,3.180469503449764868e-01
8.220141936042776321e-01,3.165666253717855927e-01
8.223717924261670920e-01,3.158853600571821518e-01
8.222469689249563007e-01,3.165650021156455329e-01
8.194598707824964912e-01,3.188414567457749649e-01
8.206424948290347299e-01,3.177950233780057476e-01
8.210007063352657841e-01,3.182069071727723908e-01
8.229006491972624682e-01,3.155341691575636598e-01
8.213315741456261865e-01,3.168585134783166168e-01
8.215564523715974676e-01,3.171726962194700850e-01
8.208464769520240623e-01,3.183821142696231510e-01
8.210986815104129866e-01,3.173255071026089835e-01
8.237179839983693741e-01,3.145594923005285981e-01
8.186921699196451074e-01,3.198508923815444049e-01
8.216247647615190219e-01,3.164544790405640629e-01
8.230481195263343874e-01,3.154729517949970696e-01
8.233691219148820961e-01,3.155534663570606080e-01
8.204218821279400942e-01,3.182114128493824246e-01
8.192862397704074873e-01,3.201723441653152591e-01
8.218038965513204674e-01,3.161456738433204849e-01
8.211079046182133689e-01,3.180469503449764868e-01
8.220277881579666213e-01,3.165665305703148635e-01
8.215101355004581496e-01,3.168368877924248594e-01
8.224924767852099805e-01,3.163644754471751086e-01
8.194598707824964912e-01,3.188414567457749649e-01
8.206552535636684187e-01,3.177956480253922300e-01
8.209757569226181495e-01,3.182441356506244823e-01
8.225484084830132492e-01,3.155196597548211579e-01
8.215978500908405202e-01,3.166019883736789775e-01
8.208785260801505501e-01,3.178065790932365631e-01
8.212830031310944801e-01,3.178812402837754014e-01
8.206315674051027909e-01,3.181069946281990801e-01
8.231748515036735325e-01,3.150827356596754836e-01
8.191202530506559443e-01,3.193551037248731905e-01
8.216247647615190219e-01,3.164544790405640629e-01
8.229899018946515987e-01,3.156522077311845753e-01
8.233691219148820961e-01,3.155534663570606080e-01
8.195001948711514439e-01,3.190335431788141607e-01
8.183133939168846238e-01,3.212826315961293533e-01
8.219176253032692836e-01,3.158780723368222465e-01
8.210677848416892965e-01,3.181041787144311406e-01
8.224461787794192791e-01,3.161379853714752497e-01
8.215101355004581496e-01,3.168368877924248594e-01
8.224924767852099805e-01,3.163644754471751086e-01
8.194598707824964912e-01,3.188414567457749649e-01
8.206287325925113452e-01,3.178198243350532359e-01
8.211242463195210783e-01,3.178711161059428192e-01
8.225484084830132492e-01,3.155196597548211579e-01
8.215964676550707724e-01,3.168664667133412882e-01
8.215948868883511391e-01,3.171688884001442332e-01
8.217962125480735569e-01,3.170984229915910779e-01
8.204330440469147501e-01,3.184844722132439965e-01
8.232309755860190981e-01,3.149099259002825502e-01
8.199226172035399829e-01,3.184635135951124352e-01
8.214544996493362561e-01,3.167895940119731524e-01
8.235819758753745168e-01,3.152136146361563807e-01
8.233108594671432190e-01,3.156172744381864903e-01
8.195001948711514439e-01,3.190335431788141607e-01
8.200801247567173213e-01,3.191555223233942251e-01
8.219176253032692836e-01,3.158780723368222465e-01
8.210677848416892965e-01,3.181041787144311406e-01
8.223094915209120392e-01,3.163329612563710591e-01
8.216483787511625891e-01,3.164408345410655299e-01
8.224554141018297626e-01,3.169242856755447590e-01
8.193591663033789052e-01,3.188836082178815867e-01
8.198885394951891392e-01,3.185490205357203175e-01
8.223571066306908373e-01,3.169886870399110657e-01
8.220685710447691585e-01,3.160652990153377528e-01
8.212552643915264072e-01,3.173815436431259296e-01
8.215948868883511391e-01,3.171688884001442332e-01
8.235195956178917864e-01,3.157879598360244788e-01
8.207162364519652309e-01,3.180082719818072001e-01
8.226914508237620494e-01,3.156369055400410351e-01
8.197246794508463719e-01,3.187306168378051252e-01
8.216557418711881722e-01,3.164573961410176439e-01
8.235819758753745168e-01,3.152136146361563807e-01
8.248183466572626132e-01,3.143085493422480003e-01
8.199051947729305567e-01,3.187444786407984676e-01
8.200801247567173213e-01,3.191555223233942251e-01
8.217228602212304223e-01,3.161129061262199502e-01
8.204570374647168762e-01,3.189474506880476401e-01
8.222497754982324158e-01,3.163427050758979009e-01
8.216483787511625891e-01,3.164408345410655299e-01
8.224554141018297626e-01,3.169242856755447590e-01
8.181615885713542369e-01,3.201487865107923714e-01
8.210039135849623859e-01,3.173901905793425349e-01
8.216491510528082243e-01,3.173941356549088710e-01
8.210350846547340709e-01,3.172405110864846556e-01
8.230375697374217037e-01,3.159696242185973669e-01
8.198243301205806466e-01,3.184392169321882959e-01
8.235195956178917864e-01,3.157879598360244788e-01
8.207741554581718946e-01,3.179126629670952497e-01
8.226914508237620494e-01,3.156369055400410351e-01
8.197246794508463719e-01,3.187306168378051252e-01
8.216557418711881722e-01,3.164573961410176439e-01
8.234707839906557636e-01,3.152854119408468603e-01
8.246462264138864073e-01,3.144160473157985303e-01
8.199163999568084282e-01,3.187708081467278132e-01
8.200801247567173213e-01,3.191555223233942251e-01
8.222920378226432625e-01,3.158375835167069323e-01
8.204570374647168762e-01,3.189474506880476401e-01
8.225985967935685039e-01,3.161903158121287527e-01
8.215698199526272338e-01,3.165110443477597291e-01
8.218055383345732601e-01,3.176182186330953616e-01
8.182573012196855400e-01,3.200668650459513875e-01
8.210039135849623859e-01,3.173901905793425349e-01
8.218082148874439330e-01,3.172687956172305368e-01
8.210350846547340709e-01,3.172405110864846556e-01
8.230375697374217037e-01,3.159696242185973669e-01
8.198315163384973792e-01,3.184312786055831235e-01
8.227678004878871132e-01,3.163267861538607284e-01
8.207780712404887380e-01,3.179093014451493948e-01
8.232808463453615833e-01,3.150480669741860251e-01
8.215912116568443446e-01,3.172832689061891864e-01
8.213848176842576398e-01,3.168451003571690072e-01
8.234635096983272673e-01,3.152931440165615551e-01
8.243332358118468095e-01,3.146475371378503749e-01
8.196591340689038940e-01,3.186867516401599154e-01
8.197521525302543521e-01,3.193194960135050109e-01
8.218055088370624928e-01,3.160654930395201956e-01
8.204228698438860157e-01,3.189811300855660559e-01
8.233401391844632489e-01,3.155605364388098799e-01
8.215698199526272338e-01,3.165110443477597291e-01
8.218055383345732601e-01,3.176182186330953616e-01
8.182573012196855400e-01,3.200668650459513875e-01
8.216969454467536460e-01,3.166845174993681011e-01
8.228030664172797382e-01,3.162828907816343516e-01
8.208869853387769089e-01,3.172350929570694200e-01
8.229713842908695787e-01,3.160458539461818983e-01
8.196667050320756154e-01,3.186180627928991704e-01
8.227678004878871132e-01,3.163267861538607284e-01
8.211550203028551431e-01,3.176190903403692811e-01
8.234258028694620979e-01,3.149241249264119191e-01
8.210111165110771658e-01,3.179255568258949616e-01
8.213848176842576398e-01,3.168451003571690072e-01
8.234635096983272673e-01,3.152931440165615551e-01
8.243332358118468095e-01,3.146475371378503749e-01
8.196591340689038940e-01,3.186867516401599154e-01
8.198651276373820629e-01,3.191944086945280312e-01
8.218055185106547533e-01,3.165747032682840190e-01
8.204228698438860157e-01,3.189811300855660559e-01
8.233401391844632489e-01,3.155605364388098799e-01
8.220075122471272033e-01,3.160469341654253417e-01
8.221238412805889073e-01,3.172975568935222923e-01
8.182573012196855400e-01,3.200668650459513875e-01
8.219141754168440839e-01,3.165727574652135723e-01
8.225593220300340125e-01,3.165091393117812624e-01
8.216611356076667372e-01,3.163198339290220762e-01
8.230776396663240790e-01,3.158962177999404819e-01
8.196667050320756154e-01,3.186180627928991704e-01
8.227678004878871132e-01,3.163267861538607284e-01
8.212678626061401532e-01,3.174379199061972967e-01
8.234683392485167008e-01,3.149111597336504698e-01
8.210005926032866164e-01,3.179559838758071466e-01
8.214853475716140663e-01,3.166539981144978477e-01
8.234635096983272673e-01,3.152931440165615551e-01
8.243332358118468095e-01,3.146475371378503749e-01
8.196591340689038940e-01,3.186867516401599154e-01
8.198651276373820629e-01,3.191944086945280312e-01
8.212656908794592203e-01,3.169862752136995976e-01
8.203819396267176822e-01,3.190523669620035641e-01
8.229556939404969462e-01,3.160760230119105119e-01
8.221140180488758498e-01,3.159626173855434317e-01
8.221238412805889073e-01,3.172975568935222923e-01
8.184366880146859424e-01,3.198902575989649999e-01
8.239407326501914097e-01,3.146394351795563371e-01
8.227305262723555446e-01,3.161991820177172396e-01
8.215449293774754747e-01,3.165230951149451966e-01
8.234125440698589760e-01,3.155976310784330274e-01
8.193651506286432351e-01,3.189437300636913108e-01
8.227678004878871132e-01,3.163267861538607284e-01
8.214790651601393545e-01,3.172590513037800153e-01
8.223263071349957709e-01,3.160431143019842293e-01
8.205871939364588474e-01,3.181983103010949665e-01
8.217581574991531523e-01,3.166970177834591560e-01
8.234635096983272673e-01,3.152931440165615551e-01
8.242247479990713055e-01,3.147505844823417775e-01
8.196591340689038940e-01,3.186867516401599154e-01
8.193756338977119524e-01,3.199778608702473770e-01
8.214993999041366735e-01,3.168456772802155652e-01
8.203819396267176822e-01,3.190523669620035641e-01
8.221161230167467471e-01,3.167534657221589556e-01
8.228192904723462542e-01,3.151977581756446045e-01
8.221238412805889073e-01,3.172975568935222923e-01
8.184366880146859424e-01,3.198902575989649999e-01
8.239407326501914097e-01,3.146394351795563371e-01
8.218831792564448291e-01,3.173433713949930790e-01
8.215449293774754747e-01,3.165230951149451966e-01
8.234125440698589760e-01,3.155976310784330274e-01
8.193651506286432351e-01,3.189437300636913108e-01
8.241863927831029057e-01,3.147162320851680795e-01
8.221255439179195879e-01,3.165782232047274491e-01
8.220312934101130509e-01,3.165489968355079675e-01
8.207812721135021583e-01,3.179939201726432740e-01
8.224349134639796777e-01,3.160616347615239907e-01
8.240817681256745741e-01,3.143745735094351512e-01
8.242247479990713055e-01,3.147505844823417775e-01
8.195282594927170150e-01,3.188369098410337443e-01
8.206261420244148619e-01,3.187582506160094864e-01
8.213956186713002872e-01,3.169001754025017603e-01
8.203819396267176822e-01,3.190523669620035641e-01
8.213011341100835416e-01,3.174482600535376564e-01
8.231372987850782419e-01,3.147614506443938698e-01
8.216548051847621936e-01,3.178845650282017821e-01
8.186531863333218473e-01,3.196690588127337751e-01
8.244096721228413305e-01,3.140701054922127589e-01
8.199551190569088766e-01,3.194782859764686012e-01
8.215449293774754747e-01,3.165230951149451966e-01
8.245438449289993477e-01,3.141257342204260561e-01
8.193583355868009344e-01,3.189496104814316113e-01
8.241863927831029057e-01,3.147162320851680795e-01
8.221700831275614574e-01,3.165312189681973587e-01
8.226217138056726164e-01,3.162228190345405254e-01
8.211290808146100018e-01,3.170720392458910575e-01
8.224914323303798014e-01,3.159955922783903581e-01
8.227546174380604427e-01,3.156631474607571874e-01
8.237416520325625546e-01,3.151692500028707711e-01
8.191198768997959290e-01,3.191922357708734670e-01
8.211665476097946836e-01,3.178981318603264494e-01
8.215834360929298308e-01,3.165640322506114712e-01
8.203819396267176822e-01,3.190523669620035641e-01
8.213011341100835416e-01,3.174482600535376564e-01
8.231372987850782419e-01,3.147614506443938698e-01
8.216548051847621936e-01,3.178845650282017821e-01
8.190041127717949676e-01,3.193110162574539501e-01
8.244096721228413305e-01,3.140701054922127589e-01
8.198892835324605999e-01,3.196132277788060194e-01
8.215449293774754747e-01,3.165230951149451966e-01
8.245438449289993477e-01,3.141257342204260561e-01
8.197306848714525085e-01,3.185985435802883847e-01
8.241863927831029057e-01,3.147162320851680795e-01
8.207625894418327794e-01,3.177509954048240992e-01
8.222540251227223873e-01,3.163253540579252232e-01
8.211290808146100018e-01,3.170720392458910575e-01
8.224914323303798014e-01,3.159955922783903581e-01
8.227546174380604427e-01,3.156631474607571874e-01
8.237416520325625546e-01,3.151692500028707711e-01
8.188913476925603341e-01,3.193754567814613976e-01
8.205661230742442580e-01,3.188537778017656033e-01
8.209224302571930254e-01,3.177470566107302163e-01
8.205729747626421267e-01,3.185910081033684338e-01
8.210061677798680124e-01,3.178082438587314096e-01
8.228207549318810043e-01,3.152652672452895266e-01
8.216548051847621936e-01,3.178845650282017821e-01
8.202574825336655939e-01,3.181595579053598244e-01
8.244972618282742083e-01,3.138166380732583804e-01
8.198892835324605999e-01,3.196132277788060194e-01
8.220724076333155717e-01,3.161481193641508258e-01
8.251466374970150008e-01,3.133416041675936570e-01
8.223008325612918279e-01,3.161038558270403143e-01
8.227430463646651093e-01,3.161297538982812960e-01
8.207135249420201006e-01,3.178110375631241769e-01
8.222021747145484838e-01,3.163926384869862329e-01
8.193557373016295831e-01,3.189670614333728893e-01
8.224914323303798014e-01,3.159955922783903581e-01
8.222575522663088110e-01,3.163112788758046245e-01
8.234580617646155565e-01,3.151663489422955600e-01
8.186596610179480704e-01,3.195899122357994115e-01
8.221446325421227774e-01,3.170222523798411074e-01
8.208499844462745498e-01,3.179836985099397384e-01
8.207383289262224491e-01,3.182922190605962376e-01
8.209966297021651371e-01,3.178230945476964719e-01
8.229175814184507276e-01,3.151608199576965141e-01
8.223268417429107080e-01,3.172265586176878371e-01
8.210502210247950794e-01,3.174496687863084809e-01
8.244972618282742083e-01,3.138166380732583804e-01
8.198892835324605999e-01,3.196132277788060194e-01
8.213415995204166320e-01,3.173080760246597132e-01
8.251466374970150008e-01,3.133416041675936570e-01
8.205331939850262213e-01,3.179445590059135074e-01
8.229451328441049762e-01,3.159393659791335796e-01
8.215979881854994504e-01,3.170449939882323265e-01
8.195802639809446344e-01,3.191094463468934217e-01
8.183720470712595452e-01,3.198102850804225294e-01
8.229399178434279039e-01,3.154080605684780880e-01
8.222575522663088110e-01,3.163112788758046245e-01
8.231972154611914005e-01,3.153776685362170151e-01
8.194634135587954837e-01,3.188437830998175904e-01
8.221446325421227774e-01,3.170222523798411074e-01
8.208499844462745498e-01,3.179836985099397384e-01
8.207383289262224491e-01,3.182922190605962376e-01
8.209966297021651371e-01,3.178230945476964719e-01
8.229128364116289340e-01,3.151571403342347533e-01
8.223268417429107080e-01,3.172265586176878371e-01
8.219079235433331965e-01,3.166219256851675046e-01
8.245128858107632075e-01,3.137920914247849802e-01
8.198848288842049969e-01,3.191198343980948815e-01
8.215499733201611088e-01,3.170936683947728207e-01
8.257006048659158992e-01,3.128228480068436790e-01
8.198799010623452066e-01,3.185740326765101882e-01
8.231265789427446578e-01,3.156939125893075682e-01
8.227581693489860459e-01,3.160673185215429615e-01
8.205230970516432798e-01,3.185625462580922718e-01
8.183720470712595452e-01,3.198102850804225294e-01
8.228644754121087201e-01,3.152925283471003093e-01
8.221864779999557005e-01,3.163617708308546495e-01
8.231972154611914005e-01,3.153776685362170151e-01
8.194634135587954837e-01,3.188437830998175904e-01
8.216791578621553960e-01,3.176519288453742429e-01
8.215927660883316497e-01,3.173251403077944621e-01
8.198982798473060107e-01,3.193875728072864129e-01
8.209312841056299881e-01,3.178523988954298218e-01
8.224913151860141491e-01,3.157715598882751551e-01
8.223268417429107080e-01,3.172265586176878371e-01
8.217269717475180757e-01,3.167701663826960057e-01
8.242810711058642381e-01,3.140999831931057251e-01
8.198848288842049969e-01,3.191198343980948815e-01
8.215499733201611088e-01,3.170936683947728207e-01
8.257006048659158992e-01,3.128228480068436790e-01
8.197415033871902068e-01,3.187107774095407353e-01
8.231458097186560297e-01,3.156078152185420316e-01
8.230726366556218032e-01,3.159053506610899897e-01
8.198137223982859823e-01,3.193831593514396827e-01
8.183720470712595452e-01,3.198102850804225294e-01
8.228644754121087201e-01,3.152925283471003093e-01
8.220027209493286913e-01,3.166515666939330176e-01
8.231972154611914005e-01,3.153776685362170151e-01
8.191563924908221717e-01,3.191156775309482718e-01
8.215326961893941737e-01,3.177481184170787287e-01
8.212797189273258747e-01,3.176254781400009719e-01
8.198982798473060107e-01,3.193875728072864129e-01
8.209312841056299881e-01,3.178523988954298218e-01
8.226613644426136185e-01,3.155532650332284472e-01
8.223268417429107080e-01,3.172265586176878371e-01
8.236484587934792545e-01,3.148614040738739184e-01
8.242810711058642381e-01,3.140999831931057251e-01
8.198977327314692642e-01,3.190720482512346967e-01
8.215499733201611088e-01,3.170936683947728207e-01
8.251336232271861970e-01,3.133860749013867020e-01
8.197415033871902068e-01,3.187107774095407353e-01
8.234309424166561531e-01,3.150442319204914687e-01
8.236267723395891416e-01,3.153629327276369354e-01
8.198137223982859823e-01,3.193831593514396827e-01
